Unique ID,Date of Collection,Collector Name,Source Platform,Source Publication,Original Date,Title/Headline,URL,Search Query Used,Fraud Category,Fraud Subcategory,Narrative Type,TXT File Name,Notes
NA-4833,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"11 March, 2022","Christian Michel James vs Central Bureau Of Investigation on 11 March, 2022",https://indiankanoon.org/doc/141181780/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,THIRD-PARTY,NA-4833.txt,Court: Delhi High Court | Doc ID: 141181780
NA-4834,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"30 November, 2023","Damanjot Singh vs State Of Punjab on 30 November, 2023",https://indiankanoon.org/doc/134897345/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,THIRD-PARTY,NA-4834.txt,Court: Punjab-Haryana High Court | Doc ID: 134897345
NA-4835,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"19 April, 2022","Hari Sankaran vs SeriousFraudInvestigation Office on 19 April, 2022",https://indiankanoon.org/doc/88603375/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,THIRD-PARTY,NA-4835.txt,Court: Bombay High Court | Doc ID: 88603375
NA-4836,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"18 October, 2024","National Highways Authority Of India vs M S Irb Ahmedabad Vadodara Super Express ... on 18 October, 2024",https://indiankanoon.org/doc/78394013/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,THIRD-PARTY,NA-4836.txt,Court: Delhi High Court | Doc ID: 78394013
NA-4837,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"18 September, 2025","United India Insurance Co. Ltd vs M/S Valley Iron & Steel Co. Ltd on 18 September, 2025",https://indiankanoon.org/doc/70657861/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,NEAR-MISS,NA-4837.txt,Court: Delhi High Court | Doc ID: 70657861
NA-4838,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"25 July, 2024","Sanjay Khandelwal vs Cbi on 25 July, 2024",https://indiankanoon.org/doc/199496180/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,THIRD-PARTY,NA-4838.txt,Court: Delhi High Court - Orders | Doc ID: 199496180
NA-4839,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"8 August, 2023","Mrs Vinnu Goel vs Mr Satish Goel & Ors on 8 August, 2023",https://indiankanoon.org/doc/96862043/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,THIRD-PARTY,NA-4839.txt,Court: Delhi High Court | Doc ID: 96862043
NA-4840,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"26 March, 2021","Sunil Kumar Nagpal vs Central Bank Of India & Ors on 26 March, 2021",https://indiankanoon.org/doc/26640423/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,THIRD-PARTY,NA-4840.txt,Court: Delhi High Court | Doc ID: 26640423
NA-4841,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"19 March, 2024","Ms. Baba Beti vs State Of U.P. And 3 Others on 19 March, 2024",https://indiankanoon.org/doc/84011441/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,NEAR-MISS,NA-4841.txt,Court: Allahabad High Court | Doc ID: 84011441
NA-4842,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"15 June, 2024","M.S Velocis System Pvt Ltd vs Container Corporation Of India Ltd on 15 June, 2024",https://indiankanoon.org/doc/91244874/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,THIRD-PARTY,NA-4842.txt,Court: Delhi High Court - Orders | Doc ID: 91244874
NA-4843,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"7 August, 2024","Seema Bansal vs Durga Dass Bansal & Ors on 7 August, 2024",https://indiankanoon.org/doc/174838187/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,VICTIM,NA-4843.txt,Court: Delhi High Court | Doc ID: 174838187
NA-4844,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"13 February, 2026","M/S Reward 360 Global Services Pvt Ltd vs State Of Karnataka on 13 February, 2026",https://indiankanoon.org/doc/138044387/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,THIRD-PARTY,NA-4844.txt,Court: Karnataka High Court | Doc ID: 138044387
NA-4845,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"13 February, 2026","B Lakshmipathi vs The State Of Karnataka on 13 February, 2026",https://indiankanoon.org/doc/161226361/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,THIRD-PARTY,NA-4845.txt,Court: Karnataka High Court | Doc ID: 161226361
NA-4846,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"27 December, 2022","Tommorrowland Limited vs V Jethalal Ramji & Ors on 27 December, 2022",https://indiankanoon.org/doc/140473119/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,NEAR-MISS,NA-4846.txt,Court: Delhi High Court | Doc ID: 140473119
NA-4847,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"28 March, 2018","Mr Madhukar G Angur vs M/S Alliance Business School on 28 March, 2018",https://indiankanoon.org/doc/183388543/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,VICTIM,NA-4847.txt,Court: Karnataka High Court | Doc ID: 183388543
NA-4848,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"4 October, 2016","Smt Shaila Chebbi Govind vs The State Of Karnataka By on 4 October, 2016",https://indiankanoon.org/doc/103128694/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,NEAR-MISS,NA-4848.txt,Court: Karnataka High Court | Doc ID: 103128694
NA-4849,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"28 October, 2025","Sanjay Garg vs State & Ors on 28 October, 2025",https://indiankanoon.org/doc/113233043/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,THIRD-PARTY,NA-4849.txt,Court: Delhi High Court - Orders | Doc ID: 113233043
NA-4850,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"19 February, 2026","Bijay Kumar vs The State Of Bihar on 19 February, 2026",https://indiankanoon.org/doc/5166176/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,THIRD-PARTY,NA-4850.txt,Court: Patna High Court | Doc ID: 5166176
NA-4851,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"8 April, 2024","Bhushan Power And Steel Limited vs Municipal Corporation Of Delhi & Anr on 8 April, 2024",https://indiankanoon.org/doc/92378230/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,THIRD-PARTY,NA-4851.txt,Court: Delhi High Court - Orders | Doc ID: 92378230
NA-4852,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"17 March, 2025","M/S Netgear Technologies India Pvt Ltd vs The Commissioner Cgst Karol Bagh ... on 17 March, 2025",https://indiankanoon.org/doc/44457676/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,THIRD-PARTY,NA-4852.txt,Court: Delhi High Court - Orders | Doc ID: 44457676
NA-4853,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"12 February, 2024","Mr. Dushyant Chikara vs Fauzia Sultana & Anr on 12 February, 2024",https://indiankanoon.org/doc/169785827/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,THIRD-PARTY,NA-4853.txt,Court: Delhi High Court - Orders | Doc ID: 169785827
NA-4854,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"20 March, 2024","Pradeep Kumar And Others vs The State Nct Of Delhi & Anr on 20 March, 2024",https://indiankanoon.org/doc/115993646/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,VICTIM,NA-4854.txt,Court: Delhi High Court - Orders | Doc ID: 115993646
NA-4855,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 August, 2024","M/S Pernod Ricard India Pvt Ltd vs M/S Indo Spirits & Ors on 9 August, 2024",https://indiankanoon.org/doc/161621645/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,THIRD-PARTY,NA-4855.txt,Court: Delhi High Court - Orders | Doc ID: 161621645
NA-4856,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"23 September, 2024","Ramesh Sanka vs Central Bureau Of Investigation & Ors on 23 September, 2024",https://indiankanoon.org/doc/38854774/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,THIRD-PARTY,NA-4856.txt,Court: Delhi High Court - Orders | Doc ID: 38854774
NA-4857,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"8 May, 2024","Harish Bodh & Anr vs Kotak Mahindra Bank & Anr on 8 May, 2024",https://indiankanoon.org/doc/67098266/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,THIRD-PARTY,NA-4857.txt,Court: Delhi High Court | Doc ID: 67098266
NA-4858,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"7 January, 2026","Yogesh Dua vs Directorate Of Enforcement Through Its ... on 7 January, 2026",https://indiankanoon.org/doc/177686816/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,THIRD-PARTY,NA-4858.txt,Court: Calcutta High Court (Appellete Side) | Doc ID: 177686816
NA-4859,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"7 January, 2026","Yogesh Dua vs Directorate Of Enforcement Through Its ... on 7 January, 2026",https://indiankanoon.org/doc/65356314/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,THIRD-PARTY,NA-4859.txt,Court: Calcutta High Court (Appellete Side) | Doc ID: 65356314
NA-4860,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"10 July, 2025","Amarendra Dhari Singh vs State Through Eow & Ors on 10 July, 2025",https://indiankanoon.org/doc/148967040/,digital fraud,General Cybercrime / Cyber Fraud Terms,General Cybercrime,THIRD-PARTY,NA-4860.txt,Court: Delhi High Court - Orders | Doc ID: 148967040
NA-4861,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"5 July, 2021","M/S Delhi Chemical And Pharmaceutical ... vs Himgiri Realtors Pvt. Ltd. & Anr. on 5 July, 2021",https://indiankanoon.org/doc/56365961/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,THIRD-PARTY,NA-4861.txt,Court: Delhi High Court | Doc ID: 56365961
NA-4862,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"11 January, 2023","Kapil Taneja (In Jc) vs State, (Govt. Nct Of Delhi) on 11 January, 2023",https://indiankanoon.org/doc/57918303/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,VICTIM,NA-4862.txt,Court: Delhi High Court | Doc ID: 57918303
NA-4863,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"20 November, 2023","Rajen Sidana @ Rajan Sidhana @ Ranjan ... vs The State Of Assam on 20 November, 2023",https://indiankanoon.org/doc/113077157/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,THIRD-PARTY,NA-4863.txt,Court: Gauhati High Court | Doc ID: 113077157
NA-4864,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"20 November, 2023","Mahendra Chand vs The State Of Assam on 20 November, 2023",https://indiankanoon.org/doc/91760211/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,THIRD-PARTY,NA-4864.txt,Court: Gauhati High Court | Doc ID: 91760211
NA-4865,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"8 October, 2025","Borigi Nagendra vs The State Of Andhra Pradesh on 8 October, 2025",https://indiankanoon.org/doc/66767125/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,VICTIM,NA-4865.txt,Court: Andhra Pradesh High Court - Amravati | Doc ID: 66767125
NA-4866,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"12 September, 2025","Saragadam Mukesh vs The State Of Andhra Pradesh on 12 September, 2025",https://indiankanoon.org/doc/178837622/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,VICTIM,NA-4866.txt,Court: Andhra Pradesh High Court - Amravati | Doc ID: 178837622
NA-4867,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"8 October, 2025","Borigi Nagendra vs The State Of Andhra Pradesh on 8 October, 2025",https://indiankanoon.org/doc/123902386/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,VICTIM,NA-4867.txt,Court: Andhra Pradesh High Court - Amravati | Doc ID: 123902386
NA-4868,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"13 September, 2023","Anil Singh @ Guddu vs State Of Haryana on 13 September, 2023",https://indiankanoon.org/doc/23540500/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,THIRD-PARTY,NA-4868.txt,Court: Punjab-Haryana High Court | Doc ID: 23540500
NA-4869,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"19 September, 2023","Laxmi Devi @ Kirti vs State Of Haryana on 19 September, 2023",https://indiankanoon.org/doc/154996510/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,THIRD-PARTY,NA-4869.txt,Court: Punjab-Haryana High Court | Doc ID: 154996510
NA-4870,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 January, 2024","Krishan Kant Runthla vs State Of Haryana on 9 January, 2024",https://indiankanoon.org/doc/174633589/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,THIRD-PARTY,NA-4870.txt,Court: Punjab-Haryana High Court | Doc ID: 174633589
NA-4871,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"22 September, 2025","Pushkar Jat & Ors vs The State (Govt.Of Nct Of Delhi) & Ors on 22 September, 2025",https://indiankanoon.org/doc/173105685/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,THIRD-PARTY,NA-4871.txt,Court: Delhi High Court - Orders | Doc ID: 173105685
NA-4872,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"17 February, 2026","Dilkhush Kumar vs State Of Nct Of Delhi on 17 February, 2026",https://indiankanoon.org/doc/173043067/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,VICTIM,NA-4872.txt,Court: Delhi High Court - Orders | Doc ID: 173043067
NA-4873,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"30 January, 2024","Shivam Sharma vs State Of Haryana on 30 January, 2024",https://indiankanoon.org/doc/50330145/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,THIRD-PARTY,NA-4873.txt,Court: Punjab-Haryana High Court | Doc ID: 50330145
NA-4874,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"29 June, 2022","Sunil Kumar vs State Of Haryana on 29 June, 2022",https://indiankanoon.org/doc/104702093/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,THIRD-PARTY,NA-4874.txt,Court: Punjab-Haryana High Court | Doc ID: 104702093
NA-4875,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"25 February, 2022","Ravinder Alias Bittu vs State Of Haryana on 25 February, 2022",https://indiankanoon.org/doc/172046926/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,THIRD-PARTY,NA-4875.txt,Court: Punjab-Haryana High Court | Doc ID: 172046926
NA-4876,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 June, 2025","R. Riyas Mohammed vs State Of Odisha ..... Opposite Party on 9 June, 2025",https://indiankanoon.org/doc/59155811/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,VICTIM,NA-4876.txt,Court: Orissa High Court | Doc ID: 59155811
NA-4877,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 June, 2025","R. Riyas Mohammed vs State Of Odisha ..... Opposite Party on 9 June, 2025",https://indiankanoon.org/doc/125192236/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,VICTIM,NA-4877.txt,Court: Orissa High Court | Doc ID: 125192236
NA-4878,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 June, 2025","R. Riyas Mohammed vs State Of Odisha ..... Opposite Party on 9 June, 2025",https://indiankanoon.org/doc/124864073/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,VICTIM,NA-4878.txt,Court: Orissa High Court | Doc ID: 124864073
NA-4879,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 June, 2025","R. Riyas Mohammed vs State Of Odisha ..... Opposite Party on 9 June, 2025",https://indiankanoon.org/doc/107729276/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,VICTIM,NA-4879.txt,Court: Orissa High Court | Doc ID: 107729276
NA-4880,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 June, 2025","R. Riyas Mohammed vs State Of Odisha ..... Opposite Party on 9 June, 2025",https://indiankanoon.org/doc/32090448/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,VICTIM,NA-4880.txt,Court: Orissa High Court | Doc ID: 32090448
NA-4881,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 June, 2025","R. Riyas Mohammed vs State Of Odisha ..... Opposite Party on 9 June, 2025",https://indiankanoon.org/doc/27118872/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,VICTIM,NA-4881.txt,Court: Orissa High Court | Doc ID: 27118872
NA-4882,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 June, 2025","R. Riyas Mohammed vs State Of Odisha ..... Opposite Party on 9 June, 2025",https://indiankanoon.org/doc/33014818/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,VICTIM,NA-4882.txt,Court: Orissa High Court | Doc ID: 33014818
NA-4883,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 June, 2025","R. Riyas Mohammed vs State Of Odisha ..... Opposite Party on 9 June, 2025",https://indiankanoon.org/doc/154042619/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,VICTIM,NA-4883.txt,Court: Orissa High Court | Doc ID: 154042619
NA-4884,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 June, 2025","R. Riyas Mohammed vs State Of Odisha ..... Opposite Party on 9 June, 2025",https://indiankanoon.org/doc/193816104/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,VICTIM,NA-4884.txt,Court: Orissa High Court | Doc ID: 193816104
NA-4885,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 June, 2025","R. Riyas Mohammed vs State Of Odisha ..... Opposite Party on 9 June, 2025",https://indiankanoon.org/doc/27215334/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,VICTIM,NA-4885.txt,Court: Orissa High Court | Doc ID: 27215334
NA-4886,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 June, 2025","R. Riyas Mohammed vs State Of Odisha ..... Opposite Party on 9 June, 2025",https://indiankanoon.org/doc/49043346/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,VICTIM,NA-4886.txt,Court: Orissa High Court | Doc ID: 49043346
NA-4887,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 June, 2025","R. Riyas Mohammed vs State Of Odisha ..... Opposite Party on 9 June, 2025",https://indiankanoon.org/doc/16944342/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,VICTIM,NA-4887.txt,Court: Orissa High Court | Doc ID: 16944342
NA-4888,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 June, 2025","R. Riyas Mohammed vs State Of Odisha ..... Opposite Party on 9 June, 2025",https://indiankanoon.org/doc/159615683/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,VICTIM,NA-4888.txt,Court: Orissa High Court | Doc ID: 159615683
NA-4889,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 June, 2025","R. Riyas Mohammed vs State Of Odisha ..... Opposite Party on 9 June, 2025",https://indiankanoon.org/doc/82879067/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,VICTIM,NA-4889.txt,Court: Orissa High Court | Doc ID: 82879067
NA-4890,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 June, 2025","R. Riyas Mohammed vs State Of Odisha ..... Opposite Party on 9 June, 2025",https://indiankanoon.org/doc/144123903/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,VICTIM,NA-4890.txt,Court: Orissa High Court | Doc ID: 144123903
NA-4891,2026-03-30,Soubhik Sarkar,Indian Kanoon,indiankanoon.org,"9 June, 2025","R. Riyas Mohammed vs State Of Odisha ..... Opposite Party on 9 June, 2025",https://indiankanoon.org/doc/183707639/,cyber scam,General Cybercrime / Cyber Fraud Terms,Cyber Scam,VICTIM,NA-4891.txt,Court: Orissa High Court | Doc ID: 183707639
